Date,Name,Signal,Prediction,Duration,Cumulative Value
2023-07-11,SNAP,1.7432020274091091,0.79,3 months,1.3771296016531962
2023-07-11,GBX,2.6053066934067473,0.71,3 months,1.8497677523187905
2023-07-11,ENTG,2.0072789923933176,0.71,3 months,1.4251680845992554
2023-07-11,ALGT,1.8661207029796267,0.73,3 months,1.3622681131751275
2023-07-11,CPRI,0.009129780972322678,0.57,1 month,0.005203975154223926
2023-07-11,OC,1.5160834333994806,0.72,3 months,1.091580072047626
2023-07-11,CLSK,4.749697835746439,0.73,3 months,3.4672794200949
2023-07-11,SIG,0.06578437981098229,0.63,1 month,0.04144415928091884
2023-07-11,CZR,1.0007729672144572,0.59,1 month,0.5904560506565297
2023-07-11,ANGL,0.0863948010455091,0.63,1 month,0.054428724658670734
2023-07-11,FNDF,0.11587126327911637,0.59,1 month,0.06836404533467866
2023-07-11,PNC,0.1303933467745365,0.58,1 month,0.07562814112923118
2023-07-11,OC,0.9200164424902834,0.57,1 month,0.5244093722194615
2023-07-11,LAD,1.0263443422189225,0.62,1 month,0.6363334921757319
2023-07-11,URI,1.1363066258076704,0.59,1 month,0.6704209092265255
2023-07-11,ALGT,1.264626216711706,0.6,1 month,0.7587757300270236
2023-07-11,SNAP,1.3277841723249786,0.65,1 month,0.8630597120112361
2023-07-11,CELH,1.7481673650788896,0.6,1 month,1.0489004190473337
2023-07-11,CLSK,2.900146625535244,0.58,1 month,1.6820850428104415
2023-07-11,OSTK,3.271866588697168,0.58,1 month,1.8976826214443574
2023-07-11,BOOT,1.465521706359414,0.72,3 months,1.055175628578778
2023-07-11,DIS,0.07060090097210985,0.61,1 month,0.043066549592987
2023-07-11,CZR,1.4294257241507191,0.76,3 months,1.0863635503545466
2023-07-11,HBI,-11.74308196539057,0.86,year,-10.09905049023589
2023-07-11,SONO,0.05411121573429579,0.8,3 months,0.043288972587436636
2023-07-11,UPST,4.187836987048601,0.64,1 month,2.6802156717111045
2023-07-11,FPE,-10.109393415887908,0.85,year,-8.59298440350472
2023-07-11,CNXC,-7.025503597686432,0.87,year,-6.112188129987196
2023-07-11,MMM,-5.742161461540453,0.86,year,-4.93825885692479
2023-07-11,SCHP,-0.8114610324427135,0.86,year,-0.6978564879007336
2023-07-11,MORN,8.694975356135213,0.86,year,7.477678806276283
2023-07-11,TNL,11.316944000434972,0.86,year,9.732571840374076
2023-07-11,DIS,11.979490511400138,0.88,year,10.541951650032122
2023-07-11,SE,202.25054554957455,0.86,year,173.9354691726341
2023-07-11,FOXF,204.0981701405808,0.85,year,173.48344461949367
2023-07-11,APG,207.2253557789215,0.85,year,176.14155241208329
2023-07-11,SAIA,207.64695785549395,0.85,year,176.49991417716984
2023-07-11,ALGT,218.2611605822454,0.86,year,187.70459810073103
2023-07-11,DOCU,250.13442651344025,0.85,year,212.6142625364242
2023-07-11,ENTG,253.98850663006678,0.86,year,218.43011570185743
2023-07-11,COIN,448.96520150792355,0.84,year,377.13076926665576
2023-07-11,CLSK,495.1079625887596,0.84,year,415.89068857455806
2023-07-11,UPST,600.1490643083137,0.9,year,540.1341578774823
2023-07-11,ZIM,-0.42949379529353976,0.74,3 months,-0.3178254085172194
2023-07-11,SSTK,-0.34793034020908226,0.76,3 months,-0.26442705855890253
2023-07-11,VFC,-0.19416050643580482,0.71,3 months,-0.13785395956942142
2023-07-11,CNXC,-0.1481851444126024,0.77,3 months,-0.11410256119770384
2023-07-11,SIG,-0.041238740599744056,0.74,3 months,-0.0305166680438106
2023-07-11,GPS,-0.025046068530303663,0.75,3 months,-0.018784551397727747
2023-07-11,FPE,-0.01640245869295283,0.72,3 months,-0.011809770258926036
2023-07-11,PTON,0.012803684139895383,0.73,3 months,0.00934668942212363
2023-07-11,DIS,0.03158461359278598,0.78,3 months,0.024635998602373064
2023-07-11,TREX,1.422060798262324,0.71,3 months,1.00966316676625
2023-07-11,ISTB,-0.009831281545286383,0.44,14 days,-0.004325763879926009
2023-07-11,PNC,-26.21682241532712,0.85,year,-22.28429905302805
2023-07-11,SPWR,0.037473849238174074,0.44,14 days,0.016488493664796593
2023-07-11,HBI,0.6009196982831503,0.33,7 days,0.1983035004334396
2023-07-11,FOXF,0.6091108689510848,0.35,7 days,0.21318880413287966
2023-07-11,SNAP,0.6503036516503915,0.4,7 days,0.2601214606601566
2023-07-11,CLSK,1.47209177955585,0.37,7 days,0.5446739584356645
2023-07-11,UPST,1.4757139859123642,0.36,7 days,0.5312570349284511
2023-07-11,OSTK,2.0021870169639384,0.41,7 days,0.8208966769552147
2023-07-11,WK,-0.04206632105222508,0.26,Today to 3 days ahead,-0.010937243473578521
2023-07-11,SNX,-0.029231034962443395,0.26,Today to 3 days ahead,-0.007600069090235283
2023-07-11,ISTB,-0.009831281545286383,0.25,Today to 3 days ahead,-0.0024578203863215957
2023-07-11,USIG,-0.0049572233565460515,0.24,Today to 3 days ahead,-0.0011897336055710524
2023-07-11,BSCP,0.0016043355714265698,0.28,Today to 3 days ahead,0.0004492139599994396
2023-07-11,DKS,0.013658886607019197,0.24,Today to 3 days ahead,0.0032781327856846072
2023-07-11,SHOP,0.5801875667512529,0.34,7 days,0.19726377269542603
2023-07-11,ANGL,0.015551064188191637,0.28,Today to 3 days ahead,0.004354297972693659
2023-07-11,UMC,0.01858783187494927,0.3,Today to 3 days ahead,0.0055763495624847805
2023-07-11,FPE,0.02667641937420674,0.27,Today to 3 days ahead,0.00720263323103582
2023-07-11,URI,0.2976520010965225,0.25,Today to 3 days ahead,0.07441300027413063
2023-07-11,SHOP,0.30654686362678135,0.24,Today to 3 days ahead,0.07357124727042752
2023-07-11,FUL,0.3085182432287658,0.24,Today to 3 days ahead,0.0740443783749038
2023-07-11,FOXF,0.3333647323313369,0.26,Today to 3 days ahead,0.0866748304061476
2023-07-11,SNAP,0.3494168874539416,0.28,Today to 3 days ahead,0.09783672848710366
2023-07-11,PTON,0.4814185236600664,0.26,Today to 3 days ahead,0.12516881615161726
2023-07-11,UPST,0.8989276463042052,0.25,Today to 3 days ahead,0.2247319115760513
2023-07-11,CLSK,1.0820503678786593,0.27,Today to 3 days ahead,0.292153599327238
2023-07-11,OSTK,1.0887071440879952,0.32,Today to 3 days ahead,0.34838628610815847
2023-07-11,WKHS,1.659878758753614,0.25,Today to 3 days ahead,0.4149696896884035
2023-07-11,ST,0.016518893581761635,0.24,Today to 3 days ahead,0.0039645344596227925
2023-07-11,URI,0.5651365696494786,0.35,7 days,0.19779779937731748
2023-07-11,ALGT,0.5377318198790954,0.39,7 days,0.2097154097528472
2023-07-11,CELH,0.5321204136848905,0.39,7 days,0.2075269613371073
2023-07-11,ANGL,0.05356477664821565,0.5,14 days,0.026782388324107825
2023-07-11,SNX,0.059171509464792306,0.48,14 days,0.028402324543100307
2023-07-11,NUS,0.06235900794796906,0.44,14 days,0.027437963497106387
2023-07-11,FNDF,0.06364759532233152,0.46,14 days,0.029277893848272504
2023-07-11,SSTK,0.08089357951657411,0.45,14 days,0.03640211078245835
2023-07-11,DIS,0.08546424854518558,0.47,14 days,0.04016819681623722
2023-07-11,BNS,0.08879638977629613,0.44,14 days,0.0390704115015703
2023-07-11,CZR,0.622858699874732,0.46,14 days,0.2865150019423767
2023-07-11,LAD,0.6511843837942028,0.51,14 days,0.33210403573504343
2023-07-11,HBI,0.7099473228661691,0.44,14 days,0.31237682206111445
2023-07-11,ALGT,0.7672774188788668,0.49,14 days,0.3759659352506447
2023-07-11,URI,0.7722862731153017,0.46,14 days,0.3552516856330388
2023-07-11,SNAP,0.879365833425753,0.52,14 days,0.4572702333813916
2023-07-11,CELH,0.8900632745419942,0.49,14 days,0.4361310045255771
2023-07-11,CLSK,1.8621331912330412,0.46,14 days,0.856581267967199
2023-07-11,UPST,2.20896896020146,0.49,14 days,1.0823947904987155
2023-07-11,OSTK,2.510633361300548,0.49,14 days,1.2302103470372685
2023-07-11,ISTB,-0.009831281545286383,0.34,7 days,-0.0033426357253973703
2023-07-11,BSCP,-0.0016043250135822924,0.37,7 days,-0.0005936002550254481
2023-07-11,SNX,0.009861918244132056,0.37,7 days,0.0036489097503288603
2023-07-11,UMC,0.027881747812423904,0.41,7 days,0.0114315166030938
2023-07-11,FPE,0.03452242507250285,0.34,7 days,0.01173762452465097
2023-07-11,WK,0.035182028835581323,0.37,7 days,0.01301735066916509
2023-07-11,ANGL,0.03801371246002401,0.38,7 days,0.014445210734809123
2023-07-11,SPWR,0.04059667000802191,0.35,7 days,0.014208834502807667
2023-07-11,FNDF,0.05059167833313532,0.35,7 days,0.01770708741659736
2023-07-11,SIX,0.051685200098988214,0.35,7 days,0.018089820034645872
2023-07-11,BSCP,-0.0032086500271645848,0.47,14 days,-0.0015080655127673547
2023-07-11,SSTK,-29.053776405987147,0.88,year,-25.56732323726869
